TargetName	DSP-1010474710004-A04	DSP-1010474710004-A06	DSP-1010474710004-A08	DSP-1010474710004-A10	DSP-1010474710004-A12	DSP-1010474710004-B02	DSP-1010474710004-B04	DSP-1010474710004-B06	DSP-1011206234567-H08
ALKAL1	30	12	4	1	11	5	1	1	5
ALKAL2	32	9	1	1	17	6	1	3	12
ALKBH1	52	17	4	4	14	6	1	2	7
ALKBH2	59	23	10	2	26	9	1	4	9
ALKBH3	52	15	9	2	29	8	1	3	16
ALKBH4	65	17	11	2	29	9	1	3	13
ALKBH5	91	24	11	1	54	14	2	7	10
ALKBH6	32	8	7	2	25	5	1	5	4
ALKBH7	60	24	7	3	40	13	1	1	10
ALKBH8	53	12	7	4	24	5	1	2	2
ALLC	40	11	7	3	28	4	1	1	5
ALMS1	99	32	12	1	38	9	2	4	8
ALOX12	55	15	6	1	31	6	1	2	11
ALOX15	78	25	3	3	20	3	4	2	3
ALOX15B	51	15	10	1	24	5	2	4	8
ALOX5	53	25	4	1	33	10	3	1	7
ALOX5AP	80	17	6	1	59	21	2	9	10
ALOXE3	55	5	5	6	18	2	1	4	7
ALPG	39	8	10	1	20	8	1	2	13
ALPI	54	20	4	1	35	1	1	2	13
ALPK1	38	15	6	1	20	8	1	1	9
ALPK2	43	15	5	3	21	1	1	2	2
ALPK3	52	20	6	2	23	8	1	1	7
ALPL	55	19	6	1	37	7	2	3	5
ALPP	38	10	5	2	25	10	2	2	6
ALS2	46	16	5	3	17	3	1	4	6
ALS2CL	33	17	6	1	13	4	1	1	2
ALX1	42	7	6	1	15	5	1	2	6
ALX3	41	13	1	1	14	3	1	3	5
ALX4	34	17	7	1	25	4	2	1	8
ALYREF	73	35	20	2	32	11	1	3	7
AMBN	36	19	5	1	20	4	1	1	6
AMBP	75	26	3	3	27	10	1	1	8
AMBRA1	93	29	9	4	52	18	1	7	14
AMD1	125	39	13	5	115	20	6	12	7
AMDHD1	53	21	3	1	22	8	1	4	24
AMELX	33	13	6	1	18	7	1	5	28
AMELY	29	5	1	1	17	4	1	1	4
AMER1	51	19	4	1	28	5	1	1	5
AMER2	46	26	6	1	53	22	5	3	10
AMER3	51	17	6	2	11	6	1	4	5
AMFR	59	19	5	2	49	16	1	5	8
AMH	107	30	19	4	26	8	2	3	9
AMHR2	62	16	8	2	20	6	1	1	5
AMIGO1	62	22	5	2	25	6	1	3	6
AMIGO2	59	18	2	1	23	7	1	1	10
AMIGO3	56	18	7	3	26	8	1	1	4
AMMECR1	41	18	4	1	18	4	1	2	4
AMMECR1L	52	20	6	2	25	1	2	1	10
AMN	22	6	3	4	12	4	1	1	2
AMN1	38	11	2	1	13	5	2	4	4
AMOT	74	12	8	3	28	3	1	1	8
AMOTL1	30	12	4	3	10	4	1	5	2
AMOTL2	73	26	11	1	54	9	2	5	12
AMPD1	62	14	3	1	29	8	1	1	11
AMPD2	81	36	14	2	35	13	1	5	8
AMPD3	61	14	6	1	44	9	2	3	8
AMPH	54	22	9	1	22	9	1	4	11
AMT	69	26	9	1	35	11	2	3	9
AMTN	44	18	5	1	28	6	1	3	10
AMY1C,AMY1A,AMY2A,AMY1B	120	46	8	3	49	15	3	4	3
AMY2B	65	14	5	1	27	10	1	1	1
AMZ1	132	39	13	5	26	5	1	1	11
AMZ2	112	34	11	9	56	15	4	4	7
ANAPC1	77	26	9	1	16	6	3	2	4
ANAPC10	66	28	7	3	32	8	2	7	10
ANAPC11	55	15	5	3	25	6	1	3	12
ANAPC13	75	26	8	1	25	9	1	5	7
ANAPC15	62	22	4	1	21	8	1	4	2
ANAPC16	49	12	3	2	15	5	1	1	1210
ANAPC2	73	27	5	6	34	7	1	2	2
ANAPC4	44	9	1	4	18	4	1	2	3
ANAPC5	79	21	9	1	40	6	5	3	9
ANAPC7	73	17	7	1	25	3	1	1	10
ANG	55	14	5	5	25	8	3	1	6
ANGEL1	60	20	9	1	33	9	1	1	12
ANGEL2	73	17	1	1	34	6	1	2	12
ANGPT1	68	14	9	1	31	13	1	2	7
ANGPT2	45	13	6	5	17	8	1	1	1
ANGPT4	50	12	9	4	22	6	1	3	7
ANGPTL1	49	13	9	2	15	9	1	3	10
ANGPTL2	74	19	9	2	30	9	1	8	6
ANGPTL3	32	11	3	2	15	8	1	2	3
ANGPTL4	31	7	2	2	22	9	1	21	2
ANGPTL5	30	6	2	1	11	10	1	2	6
ANGPTL6	36	12	5	1	13	2	1	2	5
ANGPTL7	41	16	2	1	17	7	1	2	3
ANGPTL8	21	7	4	1	12	3	1	1	3
ANHX	48	16	4	1	16	7	1	1	5
ANK1	66	18	8	4	31	9	1	1	13
ANK2	91	28	6	3	38	11	2	7	6
ANK3	42	21	5	2	53	16	1	6	6
ANKAR	62	21	5	1	26	3	1	2	7
ANKDD1A	18	3	1	1	12	3	1	1	3
ANKDD1B	36	15	2	2	10	2	1	1	5
ANKEF1	52	13	8	3	10	9	1	1	7
ANKFN1	24	10	2	1	16	6	1	3	8
ANKFY1	68	24	10	2	24	7	1	5	2
ANKH	53	10	9	5	46	23	2	8	3
ANKHD1-EIF4EBP3,ANKHD1	95	27	12	4	51	17	1	7	15
ANKIB1	39	17	6	1	17	10	2	2	4
ANKK1	19	7	5	1	8	3	1	1	1
ANKLE1	42	14	3	1	18	2	1	1	5
ANKLE2	101	22	14	6	34	8	3	6	3
ANKMY1	89	33	11	4	34	11	2	3	6
ANKMY2	71	20	8	1	36	5	1	2	9
ANKRA2	66	12	8	3	34	5	1	1	12
ANKRD1	24	9	5	1	15	5	1	1	3
ANKRD10	216	66	23	8	61	23	3	10	21
ANKRD11	90	16	3	2	52	21	2	8	6
ANKRD12	61	22	2	1	35	5	3	3	6
ANKRD13A	40	16	5	3	26	7	1	3	5
ANKRD13B	58	22	9	6	32	5	1	3	12
ANKRD13C	89	20	6	4	34	15	1	3	10
ANKRD13D	59	32	7	5	28	8	1	2	6
ANKRD16	51	17	5	2	29	7	1	1	9
ANKRD17	72	35	9	4	36	9	1	5	7
ANKRD18A	48	20	12	2	23	10	1	4	9
ANKRD18B	70	15	5	3	27	6	1	5	4
ANKRD19P,EEF1D	227	79	29	9	90	37	2	7	25
ANKRD2	32	15	5	3	17	5	1	3	5
ANKRD20A9P,ANKRD20A2,ANKRD20A4-ANKRD20A20P,ANKRD20A4,ANKRD20A11P,ANKRD20A3,ANKRD20A1,ANKRD20A8P,LOC105379417,LOC105379426	223	65	28	8	55	12	2	9	5
ANKRD22	56	7	2	1	24	5	1	1	11
ANKRD23	43	16	6	3	24	4	1	1	12
ANKRD24	26	12	7	1	13	4	1	1	14
ANKRD26	10	4	1	1	7	3	1	1	2
ANKRD27	41	10	3	1	22	13	1	2	38
ANKRD28	75	20	7	3	38	10	1	2	9
ANKRD29	43	13	7	4	20	4	1	2	2
ANKRD30A	44	12	6	2	21	3	1	1	11
ANKRD30B	23	10	3	2	9	3	1	1	3
ANKRD31	48	14	6	1	17	5	1	2	7
ANKRD33	70	17	5	1	24	9	1	2	11
ANKRD33B	52	21	3	3	21	8	1	3	7
ANKRD34A	60	13	6	2	24	5	1	1	10
ANKRD34B	40	17	4	2	9	3	2	1	9
ANKRD34C	53	14	4	4	22	5	1	2	6
ANKRD35	48	15	5	1	12	8	1	1	12
ANKRD36B,ANKRD36BP2,ANKRD36C,ANKRD36	108	35	17	4	72	13	4	7	3
ANKRD39	41	20	3	1	21	9	1	3	3
ANKRD40	85	20	10	4	43	18	4	3	4
ANKRD40CL	46	16	4	3	22	4	1	2	9
ANKRD42	27	8	7	1	12	20	1	2	5
ANKRD44	70	26	9	5	31	18	2	4	5
ANKRD45	57	15	6	1	29	4	1	3	4
ANKRD46	62	17	7	2	31	9	1	5	22
ANKRD49	87	27	8	3	44	14	2	2	9
ANKRD50	62	19	5	1	29	6	1	2	8
ANKRD52	52	7	9	1	21	6	1	3	9
ANKRD53,TEX261	89	27	13	5	54	12	2	9	11
ANKRD54	70	21	11	3	28	8	2	3	9
ANKRD55	59	10	6	2	15	4	1	1	8
ANKRD6	77	15	5	2	35	10	1	2	11
ANKRD60	31	12	3	2	17	3	1	2	5
ANKRD61	79	21	10	4	27	8	1	4	5
ANKRD62	6	3	1	1	1	1	1	1	1
ANKRD63	47	14	4	4	14	2	1	1	8
ANKRD65	45	15	3	3	21	4	1	1	8
ANKRD7	24	6	2	1	9	5	1	2	4
ANKRD9	38	7	4	1	15	3	1	1	7
ANKS1A	42	15	6	1	24	9	1	3	6
ANKS1B	40	13	5	2	67	24	2	5	11
ANKS3	58	23	4	2	36	13	1	2	10
ANKS4B	34	11	1	1	20	6	1	1	15
ANKS6	31	12	3	1	24	10	1	1	11
ANKUB1	50	12	7	1	14	8	1	1	6
ANKZF1	63	24	6	2	27	8	1	3	4
ANLN	54	20	7	2	143	46	7	5	4
ANO1	43	14	2	3	24	6	1	1	7
ANO10	51	18	12	2	26	10	1	6	5
ANO2	61	26	10	4	17	14	1	3	8
ANO3	42	9	3	1	24	4	1	1	7
ANO4	51	15	5	1	17	6	1	1	5
ANO5	42	12	4	1	10	7	1	2	2
ANO6	80	20	16	2	43	12	2	3	15
ANO7	57	20	7	2	20	4	1	1	3
ANO8	81	42	19	3	23	8	2	5	11
ANO9	31	12	6	2	10	2	1	3	4
ANOS1	83	29	9	3	40	12	3	2	10
ANP32A	66	19	6	1	36	15	1	8	7
ANP32D	52	12	8	2	22	5	1	1	3
ANP32E	88	17	9	3	27	2	1	1	10
ANPEP	47	19	5	5	34	4	1	1	8
ANTKMT,FAM173A	109	36	12	4	29	12	1	6	18
ANTXR1	130	44	16	9	55	8	3	2	12
ANTXR2	42	11	3	1	29	9	1	3	5
ANTXRL	40	9	1	1	31	5	1	1	5
ANXA1	94	28	17	8	53	24	4	14	14
ANXA10	36	13	5	2	20	4	1	1	7
ANXA11	62	12	8	1	40	16	2	9	13
ANXA13	48	24	6	3	25	4	1	3	5
ANXA2	135	62	24	2	59	24	6	24	23
ANXA2R	63	15	6	1	15	5	1	3	6
ANXA3	35	17	8	1	23	5	1	4	6
ANXA4	45	17	4	1	27	2	1	5	11
ANXA5	107	35	23	4	66	18	2	14	5
ANXA6	78	26	12	2	31	15	1	1	6
ANXA7	49	16	7	3	46	9	1	4	6
ANXA8,ANXA8L1	55	22	5	1	21	4	1	1	6
ANXA9	49	14	7	1	17	7	1	2	7
AOAH	54	15	7	4	37	9	1	3	115
AOC1	58	13	7	2	16	6	3	4	8
AOC2	54	16	6	4	22	8	2	2	9
AOC3	47	12	4	1	14	1	1	1	8
AOPEP	71	21	6	1	30	4	1	4	7
AOX1	38	12	1	1	16	7	1	3	6
AP1AR	37	17	6	1	23	6	1	1	4
AP1B1	58	14	9	1	35	12	2	2	7
AP1G1	55	18	11	1	29	6	1	5	6
AP1G2	45	12	2	1	17	4	1	1	6
AP1M1	66	26	9	1	31	12	1	5	6
AP1M2	57	18	6	2	25	9	1	5	10
AP1S1	6	1	1	1	1	1	1	1	1
AP1S3	49	21	9	1	24	9	2	1	12
AP2A1	89	27	9	4	44	7	2	7	11
AP2B1	121	27	13	4	33	20	1	5	10
AP2M1	129	37	15	6	81	15	3	12	16
AP2S1	90	34	10	4	22	18	2	5	13
AP3B1	71	31	9	2	33	12	1	3	11
AP3B2	37	10	2	3	10	3	1	1	5
AP3D1	83	24	9	3	34	12	1	4	6
AP3M1	32	24	3	1	38	6	1	1	2
AP3M2	67	28	5	2	24	8	2	1	3
AP3S1	91	31	15	3	37	11	1	6	8
AP3S2	54	20	1	2	29	5	1	2	4
AP4B1-AS1,AP4B1	61	16	11	2	27	8	1	5	10
AP4E1	70	21	8	3	26	10	2	3	4
AP4M1	45	10	4	1	18	3	1	1	4
AP4S1	68	25	6	1	27	6	1	1	13
AP5B1	44	11	7	6	19	5	1	1	3
AP5M1	60	15	8	3	21	5	1	3	5
AP5S1	54	12	8	2	24	5	2	1	5
AP5Z1	63	23	8	4	12	6	1	2	6
APAF1	30	11	2	1	12	3	1	1	3
APBA2	80	27	11	3	36	14	1	3	12
APBA3	102	34	12	7	41	11	1	5	9
APBB1	106	26	12	2	84	21	1	7	10
APBB1IP	20	8	2	1	11	5	1	4	8
APBB3	91	27	11	7	33	7	2	5	3
APC	104	36	12	4	32	11	2	2	5
APC2	198	55	18	6	89	19	1	1	9
APCDD1	85	27	8	7	31	11	3	3	8
APCDD1L	56	19	3	1	18	2	1	1	18
APCS	45	14	4	3	23	11	1	1	10
APEH	53	21	6	1	28	10	1	5	2
APELA	19	6	1	1	15	3	1	1	5
APEX1	42	22	6	4	34	10	5	5	14
APEX2	29	18	6	1	22	7	1	2	4
APH1A	83	21	10	1	46	10	1	3	10
APH1B	81	19	6	1	20	10	1	1	6
API5	109	45	4	3	43	23	1	7	10
APIP	82	18	5	2	44	8	1	3	7
APLF	39	12	5	2	20	6	1	1	14
APLN	60	13	10	1	46	11	2	3	7
APLNR	90	23	7	7	74	21	2	4	3
APLP1	95	29	12	1	295	83	7	21	10
APLP2	233	81	26	10	90	30	3	9	11
APMAP	145	48	12	4	53	20	1	4	18
APOA1	46	16	4	2	22	5	1	2	12
APOA2	82	22	13	1	24	14	1	3	7
APOA4	60	23	7	1	23	5	1	1	7
APOA5	65	18	11	4	22	2	1	1	7
APOB	65	19	10	3	26	8	1	1	20
APOBEC1	60	20	4	4	20	8	2	2	5
APOBEC2	49	22	5	1	21	5	1	4	2
APOBEC3A,APOBEC3A_B,APOBEC3B	31	11	4	1	4	3	1	1	5
APOBEC3C	49	20	5	1	13	9	2	2	8
APOBEC3D	47	12	3	2	18	6	1	2	7
APOBEC3F,APOBEC3G	61	27	14	2	20	4	1	3	4
APOBEC3H	22	10	3	1	4	4	2	1	4
APOBEC4	38	9	5	1	19	8	1	1	5
APOBR	20	4	4	1	8	3	1	2	4
APOC1	180	51	14	1	175	57	4	24	10
APOC2,APOC4-APOC2	72	21	5	3	25	10	1	2	5
APOC3	103	29	14	1	24	7	1	4	6
APOC4-APOC2,APOC4	58	21	4	4	22	5	1	3	9
APOD	155	47	10	2	181	60	9	9	7
APOE	291	75	36	4	438	160	13	17	15
APOF	80	25	12	1	27	10	1	4	9
APOH	44	13	4	1	20	7	1	3	8
APOL1	32	16	8	2	19	7	1	1	9
APOL2	74	39	18	3	59	13	2	5	11
APOL3	852	243	88	33	466	168	14	38	31
APOL5	50	19	7	2	22	3	1	1	7
APOL6	61	23	15	5	29	5	1	1	7
APOLD1	55	22	7	4	29	18	1	6	6
APOM	35	9	1	1	12	2	1	1	5
APOO	56	16	9	2	25	9	1	1	12
APOOL	54	15	1	2	28	10	1	3	7
APP	276	97	32	5	247	92	3	30	13
APPBP2	68	18	3	4	36	4	1	3	67
APPL1	80	25	8	5	34	9	1	3	6
APPL2	65	21	6	1	23	8	1	2	4
APRT	82	23	5	2	42	14	2	8	14
APTX	61	17	10	1	29	13	1	4	8
AQP1	99	28	11	4	58	8	2	4	7
AQP10	64	21	7	3	11	6	1	3	3
AQP11	61	20	4	2	20	6	1	1	3
AQP12A,AQP12B	48	8	8	2	18	4	1	1	4
AQP2	57	19	4	2	29	6	2	1	3
AQP3	29	14	4	1	18	5	1	2	5
AQP4	245	74	29	8	95	31	3	3	9
AQP5	43	11	5	3	23	4	2	1	6
AQP6	63	19	9	3	29	7	1	3	8
AQP7	109	36	19	7	30	10	1	3	7
AQP8	46	15	6	3	25	5	1	3	3
AQP9	55	15	7	1	30	8	1	3	12
AQR	36	13	8	1	19	5	1	1	6
AR	45	16	7	2	29	7	1	3	6
ARAF	64	25	7	2	37	11	2	5	2
ARAP1	96	25	6	1	35	6	1	1	4
ARAP2	64	19	7	5	48	12	1	2	7
ARAP3	65	13	2	1	22	4	1	1	9
ARC	65	20	15	5	41	13	2	3	8
ARCN1	37	25	9	3	35	8	1	5	4
AREG	64	22	17	2	17	6	1	1	6
AREL1	71	19	5	4	36	7	1	6	14
ARF1	163	51	20	6	80	25	5	20	18
ARF3	74	26	3	2	36	11	3	2	5
ARF4	123	31	13	7	55	20	2	9	13
ARF5	111	39	6	2	39	16	3	2	12
ARF6	87	16	12	3	43	17	4	8	15
ARFGAP1	101	27	17	7	42	12	1	7	19
ARFGAP2	80	29	5	1	48	7	3	5	6
ARFGAP3	101	19	13	3	24	7	1	1	9
ARFGEF1	64	18	14	1	25	6	1	8	8
ARFGEF2	62	21	5	1	44	10	1	1	6
ARFGEF3	54	11	2	1	32	15	3	1	4
ARFIP1	75	18	7	1	30	11	1	1	5
ARFIP2	78	25	10	4	20	13	6	3	5
ARFRP1	64	20	8	2	39	3	1	6	7
ARG1	45	15	5	1	23	8	1	1	6
ARGFX	19	7	2	1	17	4	1	2	3
ARGLU1	78	33	8	2	58	29	3	7	22
ARHGAP1	65	19	11	3	63	13	2	5	3
ARHGAP10	44	12	6	3	19	8	1	1	5
ARHGAP11A-SCG5,ARHGAP11A,ARHGAP11B	87	29	9	2	26	3	1	5	5
ARHGAP11A-SCG5,SCG5	53	16	3	2	40	6	1	3	9
ARHGAP12	58	10	11	1	22	10	1	2	7
ARHGAP15	39	17	5	3	19	6	1	1	6
ARHGAP17	45	20	1	1	32	2	2	2	8
ARHGAP18	30	15	3	2	23	8	1	4	6
ARHGAP19	50	11	8	1	22	5	1	8	5
ARHGAP20	54	23	4	2	29	4	4	1	9
ARHGAP21	91	30	5	2	159	54	3	17	5
ARHGAP22	54	22	5	1	48	12	4	4	9
ARHGAP23	99	21	6	4	114	31	4	14	10
ARHGAP24	40	13	5	3	19	9	1	6	6
ARHGAP25	67	18	10	4	22	7	1	1	6
ARHGAP26	93	27	17	6	35	7	1	2	13
ARHGAP27	62	28	9	2	20	2	1	2	11
ARHGAP28	35	13	1	1	15	7	1	1	6
ARHGAP29	45	19	3	3	25	7	1	1	4
ARHGAP30	56	8	3	8	14	5	1	3	4
ARHGAP31	89	30	11	4	33	7	3	2	7
ARHGAP32	35	14	5	1	20	7	1	2	9
ARHGAP33	58	14	8	2	40	10	1	3	6
ARHGAP35	89	32	10	6	33	7	1	2	7
ARHGAP36	31	11	1	1	16	4	1	3	7
ARHGAP39	58	27	4	1	33	5	1	6	12
ARHGAP4	43	15	8	1	37	4	2	2	5
ARHGAP40	48	14	6	1	17	4	1	1	10
ARHGAP42	29	10	4	1	20	5	1	1	5
ARHGAP44	46	11	4	2	14	4	1	7	6
ARHGAP45	45	9	5	1	17	11	1	1	7
ARHGAP5	404	139	53	26	31	7	2	4	7
ARHGAP6	38	10	4	1	19	5	1	3	5
ARHGAP8,PRR5-ARHGAP8	45	11	4	3	23	7	1	1	10
ARHGAP9,GLI1	51	16	9	4	11	3	1	2	7
ARHGDIA	114	39	14	5	84	31	5	13	14
ARHGDIB	132	40	16	4	71	25	1	5	12
ARHGDIG	78	16	5	4	26	7	3	6	7
ARHGEF1	77	16	6	1	39	14	4	5	14
ARHGEF10	60	23	5	3	36	16	3	1	8
ARHGEF10L	69	16	1	2	27	6	1	3	16
ARHGEF11	46	17	5	1	13	7	1	3	4
ARHGEF12	70	13	8	1	19	7	1	3	5
ARHGEF15	64	15	9	3	33	2	1	2	8
ARHGEF16	28	6	1	1	16	7	1	1	6
ARHGEF17	41	13	7	1	31	10	3	4	8
ARHGEF18	104	25	6	4	33	8	1	3	6
ARHGEF19	59	19	5	2	28	7	1	2	6
ARHGEF2	67	14	8	1	32	6	1	4	2
ARHGEF25	45	11	3	3	16	7	2	3	3
ARHGEF26	109	44	12	3	15	13	1	1	10
ARHGEF28	50	12	4	1	23	2	1	3	6
ARHGEF3	68	19	10	1	40	7	2	2	5
ARHGEF33	58	19	3	3	25	5	2	1	6
ARHGEF35	129	35	20	11	44	10	1	4	8
ARHGEF37	60	14	9	1	27	6	1	1	7
ARHGEF38	64	23	7	2	25	3	1	3	7
ARHGEF39	35	17	3	1	20	4	1	1	6
ARHGEF4,FAM168B	83	22	11	3	36	6	1	3	8
ARHGEF40	71	21	6	4	34	12	1	4	6
ARHGEF5	48	20	3	3	25	4	1	3	4
ARHGEF6	90	30	5	1	21	5	1	1	8
ARHGEF7	47	12	8	1	33	16	2	2	6
ARHGEF9	48	14	7	2	20	4	1	3	6
ARID1A	54	22	8	1	31	5	1	2	11
ARID1B	69	20	4	2	34	7	1	6	8
ARID2	57	13	12	1	20	7	1	2	8
ARID3A	34	20	8	1	23	5	1	1	3
ARID3B	42	25	9	5	10	4	2	5	9
ARID3C	47	12	5	5	26	7	1	3	5
ARID4A	59	18	7	1	13	12	1	3	10
ARID4B	60	12	9	5	29	6	1	4	4
ARID5A	81	31	7	4	24	9	1	1	8
ARID5B	46	6	1	3	29	10	2	1	5
ARIH1	60	12	10	1	33	6	1	2	3
ARIH2	80	28	9	4	34	9	2	2	6
ARIH2OS	33	10	3	1	11	1	1	2	4
ARL1	57	17	4	2	28	7	1	1	6
ARL10	51	21	6	1	12	7	1	3	5
ARL11	47	17	1	1	26	11	1	3	12
ARL13A	2	2	1	1	1	1	1	1	1
ARL13B	64	26	6	3	22	3	1	3	3
ARL14	52	18	6	1	34	9	1	4	14
ARL14EP	46	22	5	2	23	4	1	6	8
ARL14EPL	33	10	1	1	14	4	1	4	2
ARL15	29	7	4	2	9	1	1	3	6
ARL16	52	14	6	4	32	9	1	1	5
ARL17B,ARL17A,LOC107984156,LOC100996709	102	29	18	5	28	8	2	1	4
ARL2	119	34	19	3	64	20	2	8	8
ARL2-SNX15,SNX15	42	16	12	2	22	4	1	3	11
ARL2BP	81	24	13	1	39	8	1	8	4
ARL3	38	15	8	1	19	3	1	3	6
ARL4C	61	10	11	1	25	2	2	4	9
ARL4D	63	16	6	1	28	7	1	4	11
ARL5A	48	24	7	1	15	5	1	2	8
ARL5B	29	8	1	1	16	3	1	1	4
ARL5C	23	10	4	1	15	5	1	2	5
ARL6	34	7	4	1	12	2	2	1	6
ARL6IP1	111	45	13	3	92	24	6	14	8
ARL6IP4	113	35	9	2	55	20	1	8	10
ARL6IP5	65	26	4	2	63	26	3	8	4
ARL6IP6	56	13	7	1	21	12	2	2	10
ARL8A	213	49	26	7	72	21	2	13	8
ARL8B	77	23	15	4	41	16	2	5	5
ARL9	38	24	4	1	24	8	1	5	4
ARMC1	60	20	5	2	23	7	1	6	8
ARMC12	40	17	6	1	18	3	1	3	6
ARMC2	79	14	14	1	43	8	3	1	2
ARMC3	30	12	5	2	27	4	1	3	7
ARMC4	34	16	6	1	18	4	1	3	9
ARMC5	39	9	7	1	18	4	2	2	8
ARMC6	69	11	9	2	32	6	1	7	18
ARMC7	79	37	15	1	26	8	1	1	6
ARMC8	86	19	8	4	31	8	1	4	7
ARMC9	63	18	9	2	22	9	1	2	4
ARMCX1	49	16	6	3	40	6	1	4	8
ARMCX2	54	12	7	1	20	8	2	5	10
ARMCX3	77	23	11	3	44	6	1	3	8
ARMCX4	43	15	5	2	32	8	2	4	4
ARMCX5	40	22	7	2	31	12	1	1	5
ARMCX6	93	26	10	3	27	7	1	3	2
ARMH1,LOC105378690	60	17	3	5	11	10	2	1	7
ARMH2	50	7	6	1	25	5	1	3	2
ARMH3	39	5	6	2	23	7	1	3	10
ARMH4	60	31	4	1	26	3	2	1	11
ARMS2	34	13	4	1	10	3	1	2	5
ARMT1	33	8	2	1	15	11	1	1	4
ARNT	27	10	6	3	7	4	1	2	2
ARNT2	89	34	10	4	48	16	1	3	8
ARNTL	62	28	3	1	25	1	1	4	10
ARNTL2	59	12	9	1	32	4	1	1	12
ARPC1A	57	30	6	4	41	12	2	5	7
ARPC1B	51	14	7	3	25	11	1	2	8
ARPC2	112	34	18	1	41	10	1	4	9
ARPC3	102	37	16	2	59	16	1	8	7
ARPC4	74	23	14	6	60	15	3	6	12
ARPC5	87	33	7	3	70	20	3	14	12
ARPC5L	41	17	5	3	18	4	1	3	2
ARPIN	23	15	7	2	9	2	1	1	3
ARPP19	138	53	18	4	71	14	1	10	13
ARPP21	47	17	11	2	12	5	1	3	6
ARR3	39	17	1	3	19	1	1	3	4
ARRB1	62	14	8	1	38	8	1	6	2
ARRB2	83	19	9	2	45	13	2	6	13
ARRDC1	91	27	7	1	26	4	1	2	8
ARRDC2	36	15	11	1	31	15	1	5	7
ARRDC3	89	33	15	1	54	18	3	9	9
ARRDC4	59	20	4	2	31	6	2	1	5
ARRDC5	44	11	7	5	18	1	1	1	8
ARSA	54	23	10	1	35	6	2	2	13
ARSB	68	34	7	1	28	11	1	2	7
ARSD	53	21	9	1	25	6	2	2	5
ARSF	31	13	2	2	18	4	1	2	4
ARSG	69	14	3	4	27	10	2	3	13
ARSH	46	12	5	1	27	4	1	2	9
ARSI	43	18	8	3	17	6	2	3	2
ARSJ	49	14	6	3	9	9	1	4	7
ARSK	34	9	3	1	19	6	1	3	4
ARSL,ARSE	51	9	8	2	19	10	1	1	10
ART1	63	13	7	2	20	3	2	2	7
ART3	59	16	7	1	20	7	2	4	6
ART4	39	11	6	1	25	4	1	4	6
ART5	48	7	6	2	11	7	2	1	4
ARTN	45	17	4	2	11	6	1	1	2
ARV1	55	6	3	1	25	11	1	4	12
ARVCF	68	22	12	1	26	3	1	6	6
ARX	50	15	5	1	18	8	1	2	10
ASAH1	86	29	13	3	64	20	6	15	11
ASAH2B,ASAH2	35	16	6	2	19	5	2	1	4
ASAP1	75	30	7	2	32	10	1	3	3
ASAP2	58	24	8	1	27	8	1	2	4
ASAP3	106	25	13	1	39	13	1	3	25
ASB1	86	27	7	4	25	17	1	3	6
ASB10	58	13	3	1	31	11	1	1	7
ASB11	39	16	4	1	24	4	1	3	9
ASB12	50	17	1	1	17	6	1	1	8
ASB13	39	12	6	3	22	7	1	4	16
ASB14	36	5	9	1	17	6	1	1	9
ASB15	46	19	8	1	23	7	1	1	11
ASB16	39	9	3	1	18	6	1	1	8
ASB17	37	18	6	1	18	3	1	1	4
ASB18	48	15	8	2	27	5	1	2	6
ASB2	32	15	5	4	16	7	1	3	4
ASB4	46	16	4	1	17	9	1	2	7
ASB5	28	12	3	1	17	8	1	3	7
ASB6	54	15	8	3	26	5	1	2	10
ASB7	38	14	6	1	15	10	1	4	7
ASB8	76	19	9	2	33	14	1	3	6
ASB9	39	15	2	1	23	6	1	2	8
ASCC1	32	12	5	1	27	10	1	2	3
ASCC2	57	17	7	1	22	4	1	2	4
ASCC3	67	20	8	1	36	9	1	4	9
ASCL1	32	16	9	1	22	6	1	1	4
ASCL2	48	19	5	1	24	6	1	1	4
ASCL3	47	20	4	1	23	9	1	4	13
ASCL4	50	16	5	1	13	6	1	1	7
ASCL5	52	18	7	4	13	3	1	1	24
ASF1A	2	1	1	1	1	1	1	1	1
ASF1B	52	21	7	3	17	8	1	4	8
ASGR1	56	25	6	1	24	6	1	3	14
ASGR2	46	12	7	5	18	4	1	2	5
ASH1L	66	24	10	5	40	6	2	4	3
ASH2L	54	21	4	3	26	6	1	6	6
ASIC1	91	23	7	3	31	9	1	1	9
ASIC2	33	8	3	2	14	3	1	1	9
ASIC3	56	14	7	1	21	2	3	5	1
ASIC4	25	13	4	1	13	7	1	3	1
ASIC5	56	11	1	1	24	13	1	1	5
ASIP	33	7	3	1	15	6	1	6	8
ASL	73	29	7	2	27	9	3	5	11
ASMT	46	12	7	1	23	10	1	2	5
ASMTL	39	15	9	2	32	8	2	4	3
ASNS	53	18	6	1	15	11	2	1	6
ASNSD1	33	5	2	2	25	3	1	1	3
ASPA	56	18	7	1	47	11	1	5	10
ASPDH	41	19	7	3	15	5	2	1	5
ASPG	54	16	3	1	23	5	1	3	6
ASPH	77	30	9	5	52	10	1	7	8
ASPHD1	37	14	6	2	32	4	1	3	9
ASPM	68	17	10	4	28	9	1	1	12
ASPN	48	21	4	2	26	6	2	2	12
ASPRV1	68	12	2	3	18	7	2	2	9
ASPSCR1	78	16	10	1	39	7	1	7	8
ASRGL1	53	18	4	1	19	10	3	1	4
